argument_id,proposal_id,aspect_name,aspect_description,argument_type,argument
129,72,Impacto social,Evaluación del efecto de la propuesta en la sociedad y la vida comunitaria,attack,"Cerremos los bares, teatros, restaurantes, metros, autobues, hospitales, residencias, taxis, urgencias, etc., etc. En estos trabajos también hay personas que tienen familias."
130,72,Condiciones de trabajo,Análisis de cómo la propuesta afecta las condiciones de trabajo en los centros comerciales,support,"Trabajo en una cafetería y no libro ni un fin de semana se supone que esto se hizo así para que hubiese más empleo, pero los empresarios no se molestan en pagar un sueldo más y nos lo comemos nosotros."
131,72,Condiciones de trabajo,Análisis de cómo la propuesta afecta las condiciones de trabajo en los centros comerciales,support,Si trabajases en un comercio de lunes a domingo pensarías de otra manera!.
132,72,Condiciones de trabajo,Análisis de cómo la propuesta afecta las condiciones de trabajo en los centros comerciales,support,Todo para que vengan a tomar un simple café o a descambiar unas zapatillas o porque les apetece estar sentados en los sofás del comercio.
133,72,Condiciones de trabajo,Análisis de cómo la propuesta afecta las condiciones de trabajo en los centros comerciales,attack,Pues yo prefiero que estén abiertos los domingos.
134,72,Regulación y legislación,Enfoque en la necesidad de una regulación adecuada para la apertura de centros comerciales en días festivos y domingos,support,Estas muy confundido. Ellos abren casi 60 días al año más con el mismo personal que tenían cuando no abrían los festivos.
135,72,Regulación y legislación,Enfoque en la necesidad de una regulación adecuada para la apertura de centros comerciales en días festivos y domingos,support,Mi opinión es que se regule y que el trabajo sea digno.
136,72,Regulación y legislación,Enfoque en la necesidad de una regulación adecuada para la apertura de centros comerciales en días festivos y domingos,support,Tenemos que tener derecho al descanso de lunes a sábado hay tiempo de sobra para comprar.
137,72,Regulación y legislación,Enfoque en la necesidad de una regulación adecuada para la apertura de centros comerciales en días festivos y domingos,attack,Esto no es competencia del Ayuntamiento sino de la Comunidad.
138,72,Regulación y legislación,Enfoque en la necesidad de una regulación adecuada para la apertura de centros comerciales en días festivos y domingos,attack,"A Cifuentes, Carmena no puede hacer nada."
139,72,Regulación y legislación,Enfoque en la necesidad de una regulación adecuada para la apertura de centros comerciales en días festivos y domingos,attack,"Que no es competencia del Ayuntamiento, que esto lo regula la Comunidad."
140,72,Impacto en el pequeño comercio,Evaluación de cómo la propuesta afecta al pequeño comercio y a los comerciantes independientes,support,"Antes hace años cuando abrían el único domingo al mes lo pagaban, y muy bien en las grandes superficies, las pequeñas ni se planteaban abrir un domingo al mes."
141,72,Impacto en el pequeño comercio,Evaluación de cómo la propuesta afecta al pequeño comercio y a los comerciantes independientes,support,Desde luego. No respetan ni a los muertos el 1 de noviembre.
142,72,Impacto en el pequeño comercio,Evaluación de cómo la propuesta afecta al pequeño comercio y a los comerciantes independientes,support,Y apoyo esta propuesta tanto para el pequeño comercio que ha tenido que abrir como para las grandes superficies.
143,72,Impacto en el pequeño comercio,Evaluación de cómo la propuesta afecta al pequeño comercio y a los comerciantes independientes,attack,Se nota y pondría la mano en el fuego que no trabajas en comercio.
144,72,Impacto en el pequeño comercio,Evaluación de cómo la propuesta afecta al pequeño comercio y a los comerciantes independientes,attack,"Solo una pregunta, antes de esta ley de libre apertura, no comías? no tenías ropa o electrodomésticos en casa?"
145,72,Impacto en el pequeño comercio,Evaluación de cómo la propuesta afecta al pequeño comercio y a los comerciantes independientes,attack,"Quien hace la ley siempre hace la trampa, y los que sí trabajamos en esto lo sufrimos."
146,72,Conveniencia para los consumidores,Consideración de la comodidad y las necesidades de los consumidores respecto a la apertura de centros comerciales en días festivos y domingos,support,No he trabajado en este sector nunca aunque tengo familiares en él.
147,72,Conveniencia para los consumidores,Consideración de la comodidad y las necesidades de los consumidores respecto a la apertura de centros comerciales en días festivos y domingos,support,"Que cierren los domingos, pero los del centro de Madrid y los que no estén en el centro."
148,72,Conveniencia para los consumidores,Consideración de la comodidad y las necesidades de los consumidores respecto a la apertura de centros comerciales en días festivos y domingos,attack,"Yo creo que deben abrir los domingos y festivos, que es cuando la gente puede disfrutarlos."
149,72,Conveniencia para los consumidores,Consideración de la comodidad y las necesidades de los consumidores respecto a la apertura de centros comerciales en días festivos y domingos,attack,No todo el mundo puede comprar entre semana con estos horarios que se tienen.
150,72,Conveniencia para los consumidores,Consideración de la comodidad y las necesidades de los consumidores respecto a la apertura de centros comerciales en días festivos y domingos,attack,"En cualquier ciudad grande como es Madrid hay comercios abiertos todos los días y a todas horas, no todos tenemos la suerte de poder ir a comprar cuando queremos."
151,86,Facilidad de reciclaje,La facilidad o dificultad para reciclar aceite de cocina en puntos limpios y la propuesta de acercarlos a las comunidades de vecinos.,support,Acercarlo a las comunidades de vecinos facilitaría el reciclaje.
152,86,Facilidad de reciclaje,La facilidad o dificultad para reciclar aceite de cocina en puntos limpios y la propuesta de acercarlos a las comunidades de vecinos.,support,"Totalmente de acuerdo, que pongan un contenedor de reciclaje de aceite al lado de los contenedores de vidrio y papel."
153,86,Facilidad de reciclaje,La facilidad o dificultad para reciclar aceite de cocina en puntos limpios y la propuesta de acercarlos a las comunidades de vecinos.,support,"Creo que es muy necesario al igual que el contenedor de reciclar vidrio, bricks, etc. Yo ya no sé qué hacer con tanto bote con aceite usado porque me niego a tirarlo por el desagüe."
154,86,Facilidad de reciclaje,La facilidad o dificultad para reciclar aceite de cocina en puntos limpios y la propuesta de acercarlos a las comunidades de vecinos.,support,Sería interesante que instalasen los contenedores en mercados municipales y grandes superficies.
155,86,Facilidad de reciclaje,La facilidad o dificultad para reciclar aceite de cocina en puntos limpios y la propuesta de acercarlos a las comunidades de vecinos.,support,También me parece muy buena la idea de una recogida periódica especial como se hacía con los muebles.
156,86,Facilidad de reciclaje,La facilidad o dificultad para reciclar aceite de cocina en puntos limpios y la propuesta de acercarlos a las comunidades de vecinos.,attack,Creo que sería más fácil aumentar el número de puntos limpios móviles y los horarios de los mismos.
157,86,Concienciación y cultura de reciclaje,La influencia de la ubicación de contenedores en la promoción de una cultura de reciclaje.,support,Cuanto más cerca de las viviendas se coloque más cultura de reciclaje habrá.
158,86,Seguridad y viabilidad,La seguridad y viabilidad de colocar contenedores de reciclaje de aceite en áreas urbanas.,support,Muy importante esta propuesta. Soy de Gijón y allí el Ayuntamiento hace años que instaló contenedores a la entrada de muchos supermercados.
159,86,Seguridad y viabilidad,La seguridad y viabilidad de colocar contenedores de reciclaje de aceite en áreas urbanas.,support,"En Benicassim, los jueves que hay mercadillo, el ayuntamiento coloca una unidad móvil de reciclaje de productos sensibles cómo puede ser el aceite, pilas etc."
160,86,Seguridad y viabilidad,La seguridad y viabilidad de colocar contenedores de reciclaje de aceite en áreas urbanas.,attack,"Apoyo totalmente la propuesta, pero no soy partidario de dejar contenedores en las calles, ya que sí por alguna causa ardiera por vandalismo o fortuito podría ser muy peligroso."
161,86,Seguridad y viabilidad,La seguridad y viabilidad de colocar contenedores de reciclaje de aceite en áreas urbanas.,attack,Para recoger el aceite se requiere atención personal porque depende de donde lo traiga cada cual y se puede derramar y es peligroso.
162,86,Accesibilidad y horarios,La accesibilidad y los horarios de los puntos limpios para el reciclaje de aceite de cocina.,support,Hace poco descubrí que tengo un punto limpio móvil en la calle paralela donde vivo. Pero no me sirve de mucho porque es un día a la semana y a una hora en la que ya me he tenido que ir a trabajar.
163,86,Accesibilidad y horarios,La accesibilidad y los horarios de los puntos limpios para el reciclaje de aceite de cocina.,support,No estaría mal dejar un contenedor para ello que suelen ser más pequeños que los de vidrio o papel cercanos a estaciones de metro en los barrios o a los colegios.
164,86,Accesibilidad y horarios,La accesibilidad y los horarios de los puntos limpios para el reciclaje de aceite de cocina.,support,En los puntos limpios de Madrid hay contenedores para este aceite.
165,86,Accesibilidad y horarios,La accesibilidad y los horarios de los puntos limpios para el reciclaje de aceite de cocina.,support,En el Mercado de los Mostenses hay un contenedor para reciclaje de aceite.
166,86,Accesibilidad y horarios,La accesibilidad y los horarios de los puntos limpios para el reciclaje de aceite de cocina.,attack,Los puntos limpios itinerantes tienen unos horarios que se hacen inaccesibles para mucha gente.
167,86,Accesibilidad y horarios,La accesibilidad y los horarios de los puntos limpios para el reciclaje de aceite de cocina.,attack,"Estoy de acuerdo contigo, en Centro por ejemplo los puntos limpios itinerantes funcionan solo 2 horas y cada día están en un sitio, así que es complicado poder llevar algo a los puntos limpios, sobre todo si no dispones de tu propio vehículo."
